Id,Data,Produto,Categoria,Quantidade,Preço
4655,2023-02-06,PRO Notebook,Laptop,1,3975.11
4711,2023-02-06,PRO Notebook,Laptop,1,2950.26
1456,2023-02-06,Headset,Periféricos,2,424.17
380,2023-02-06,MOBA Setup,Desktop,1,9994.99
333,2023-02-06,PRO Notebook,Laptop,1,3123.24
2027,2023-02-06,PRO Notebook,Laptop,1,3323.2
20,2023-02-06,MOBA Setup,Desktop,1,8842.54
771,2023-02-06,Mouse,Periféricos,5,137.27
2399,2023-02-06,Webcam,Periféricos,1,127.59
4693,2023-02-06,GAMER Notebook,Laptop,1,8412.89
2042,2023-02-06,Joystick,Periféricos,1,487.38
4018,2023-02-06,Joystick,Periféricos,1,401.84
4794,2023-02-06,GAMER Setup,Desktop,1,16295.88
4174,2023-02-06,PRO Notebook,Laptop,3,3435.69
52,2023-02-06,Teclado,Periféricos,1,314.78
2986,2023-02-06,GAMER Notebook,Laptop,1,11363.6
1145,2023-02-06,BASIC Notebook,Laptop,1,2016.5
4772,2023-02-06,HOME OFFICE Setup,Desktop,2,1946.53
2443,2023-02-06,MOBA Setup,Desktop,1,5661.92
4102,2023-02-07,Joystick,Periféricos,2,160.15
4038,2023-02-07,PRO Notebook,Laptop,1,3060.94
1730,2023-02-07,BASIC Notebook,Laptop,1,2062.52
3987,2023-02-07,Adaptador Wi-Fi,Periféricos,3,96.02
4397,2023-02-07,PRO Notebook,Laptop,1,2607.09
334,2023-02-07,HOME OFFICE Setup,Desktop,1,1865.6
3070,2023-02-07,PRO Notebook,Laptop,1,2772.19
54,2023-02-07,BASIC Notebook,Laptop,1,2219.26
2044,2023-02-07,Joystick,Periféricos,2,235.87
1834,2023-02-07,PRO Notebook,Laptop,1,3834.45
3482,2023-02-07,GAMER Notebook,Laptop,2,11897.76
3152,2023-02-07,Headset,Periféricos,5,283.85
1854,2023-02-08,HOME OFFICE Setup,Desktop,1,1844.03
4746,2023-02-08,Headset,Periféricos,1,481.33
1869,2023-02-08,Headset,Periféricos,1,179.04
1608,2023-02-08,GAMER Notebook,Laptop,1,10201.65
482,2023-02-08,HOME OFFICE Setup,Desktop,1,2026.54
2003,2023-02-08,MOBA Setup,Desktop,1,3057.51
1270,2023-02-08,BASIC Notebook,Laptop,1,2464.15
347,2023-02-08,MOBA Setup,Desktop,1,4545.41
1560,2023-02-08,Headset,Periféricos,1,416.31
374,2023-02-08,GAMER Setup,Desktop,1,10603.41
3867,2023-02-08,GAMER Setup,Desktop,1,13251.77
2583,2023-02-08,Headset,Periféricos,2,212.52
3368,2023-02-08,PRO Notebook,Laptop,1,3635.87
1556,2023-02-08,BASIC Notebook,Laptop,1,1939.93
4354,2023-02-08,PRO Notebook,Laptop,1,3298.74
591,2023-02-09,Mouse,Periféricos,1,64.51
51,2023-02-09,GAMER Setup,Desktop,1,17199.23
4159,2023-02-09,GAMER Notebook,Laptop,2,9566.45
1613,2023-02-09,BASIC Notebook,Laptop,2,2202.47
10,2023-02-09,Teclado,Periféricos,1,566.06
4458,2023-02-09,HOME OFFICE Setup,Desktop,1,1984.2
3373,2023-02-09,PRO Notebook,Laptop,1,3608.88
1191,2023-02-09,Adaptador Wi-Fi,Periféricos,1,96.4
1214,2023-02-09,HOME OFFICE Setup,Desktop,1,2529.43
90,2023-02-09,HOME OFFICE Setup,Desktop,1,2889.78
4596,2023-02-09,Teclado,Periféricos,1,431.39
2544,2023-02-09,PRO Notebook,Laptop,1,3515.6
4861,2023-02-09,PRO Notebook,Laptop,1,3793.25
2465,2023-02-09,Adaptador Wi-Fi,Periféricos,1,94.64
2280,2023-02-09,GAMER Setup,Desktop,1,10155.5
1037,2023-02-09,BASIC Notebook,Laptop,1,2202.36
2774,2023-02-09,PRO Notebook,Laptop,1,3179.89
4822,2023-02-09,MOBA Setup,Desktop,1,5002.27
3700,2023-02-09,PRO Notebook,Laptop,1,2870.45
1391,2023-02-10,PRO Notebook,Laptop,1,3490.8
4169,2023-02-10,BASIC Notebook,Laptop,1,2103.42
4823,2023-02-10,BASIC Notebook,Laptop,1,2064.9
514,2023-02-10,Teclado,Periféricos,1,362.65
2684,2023-02-10,BASIC Notebook,Laptop,1,2335.64
4378,2023-02-10,Headset,Periféricos,1,266.09
2363,2023-02-10,PRO Notebook,Laptop,1,2899.65
2072,2023-02-10,GAMER Notebook,Laptop,1,8898.9
1064,2023-02-10,Teclado,Periféricos,2,649.22
1019,2023-02-11,Adaptador Wi-Fi,Periféricos,1,93.15
2247,2023-02-11,GAMER Notebook,Laptop,1,10170.75
4151,2023-02-11,HOME OFFICE Setup,Desktop,1,2046.43
4223,2023-02-11,Mouse,Periféricos,4,22.76
3985,2023-02-11,Webcam,Periféricos,1,257.96
4352,2023-02-11,HOME OFFICE Setup,Desktop,1,2166.03
3061,2023-02-11,GAMER Notebook,Laptop,1,6563.45
3120,2023-02-11,HOME OFFICE Setup,Desktop,1,1555.19
3434,2023-02-11,PRO Notebook,Laptop,1,3721.34
1975,2023-02-11,GAMER Setup,Desktop,1,4423.86
218,2023-02-11,MOBA Setup,Desktop,1,7992.19
520,2023-02-11,BASIC Notebook,Laptop,1,1965.39
810,2023-02-11,PRO Notebook,Laptop,1,3636.03
629,2023-02-11,PRO Notebook,Laptop,1,3701.72
1681,2023-02-11,GAMER Notebook,Laptop,1,10637.18
4333,2023-02-12,BASIC Notebook,Laptop,1,2146.45
673,2023-02-12,BASIC Notebook,Laptop,1,2114.98
3354,2023-02-12,Teclado,Periféricos,1,343.6
1805,2023-02-12,BASIC Notebook,Laptop,1,2065.6
2081,2023-02-12,Adaptador Wi-Fi,Periféricos,1,93.43
4413,2023-02-12,GAMER Setup,Desktop,1,23059.19
174,2023-02-12,Teclado,Periféricos,3,43.93
1953,2023-02-12,Adaptador Wi-Fi,Periféricos,1,81.41
3207,2023-02-12,MOBA Setup,Desktop,1,2167.95
354,2023-02-12,MOBA Setup,Desktop,1,7779.55
3246,2023-02-12,MOBA Setup,Desktop,1,2787.27
1924,2023-02-12,PRO Notebook,Laptop,1,3314.1
2171,2023-02-13,GAMER Setup,Desktop,1,5456.58
4908,2023-02-13,BASIC Notebook,Laptop,3,2466.42
3565,2023-02-13,BASIC Notebook,Laptop,1,2327.46
3686,2023-02-13,MOBA Setup,Desktop,1,5791.14
203,2023-02-13,HOME OFFICE Setup,Desktop,1,2630.21
4578,2023-02-13,GAMER Notebook,Laptop,1,11942.04
3451,2023-02-13,MOBA Setup,Desktop,1,6685.17
2617,2023-02-13,Joystick,Periféricos,5,462.45
2631,2023-02-13,HOME OFFICE Setup,Desktop,1,1821.41
562,2023-02-13,HOME OFFICE Setup,Desktop,1,1788.01
2,2023-02-13,MOBA Setup,Desktop,1,3785.69
241,2023-02-13,PRO Notebook,Laptop,1,3423.87
2266,2023-02-14,HOME OFFICE Setup,Desktop,1,2317.68
1014,2023-02-14,GAMER Setup,Desktop,1,6843.43
2006,2023-02-14,Webcam,Periféricos,1,165.42
1001,2023-02-14,GAMER Notebook,Laptop,1,8463.95
4480,2023-02-14,Headset,Periféricos,3,411.64
518,2023-02-14,BASIC Notebook,Laptop,1,2171.42
1313,2023-02-14,MOBA Setup,Desktop,1,8696.63
4408,2023-02-14,Webcam,Periféricos,1,241.07
2086,2023-02-14,GAMER Notebook,Laptop,1,10594.63
1944,2023-02-14,GAMER Setup,Desktop,1,16737.65
666,2023-02-14,MOBA Setup,Desktop,1,4887.17
1460,2023-02-14,HOME OFFICE Setup,Desktop,3,1851.76
1772,2023-02-14,Joystick,Periféricos,2,483.55
2846,2023-02-14,Webcam,Periféricos,1,205.69
683,2023-02-14,GAMER Setup,Desktop,1,17870.43
2232,2023-02-14,BASIC Notebook,Laptop,1,2028.11
1228,2023-02-14,PRO Notebook,Laptop,1,2591.47
4467,2023-02-14,GAMER Setup,Desktop,1,23590.19
194,2023-02-14,MOBA Setup,Desktop,1,4173.72
4580,2023-02-14,Webcam,Periféricos,1,79.27
2168,2023-02-14,MOBA Setup,Desktop,1,7165.22
4269,2023-02-14,Joystick,Periféricos,3,215.18
4502,2023-02-15,PRO Notebook,Laptop,1,3226.35
3580,2023-02-15,GAMER Setup,Desktop,1,17993.45
1462,2023-02-15,Joystick,Periféricos,3,374.23
4992,2023-02-15,GAMER Notebook,Laptop,2,11461.45
4499,2023-02-15,Adaptador Wi-Fi,Periféricos,2,83.56
4613,2023-02-15,GAMER Notebook,Laptop,3,10128.43
3838,2023-02-15,BASIC Notebook,Laptop,1,2000.74
2855,2023-02-15,GAMER Setup,Desktop,1,29995.35
3523,2023-02-15,Webcam,Periféricos,1,217.3
4383,2023-02-15,HOME OFFICE Setup,Desktop,1,2803.58
3509,2023-02-15,Joystick,Periféricos,5,443.9
1833,2023-02-15,GAMER Notebook,Laptop,1,7899.95
1410,2023-02-15,GAMER Notebook,Laptop,1,11554.41
1827,2023-02-15,HOME OFFICE Setup,Desktop,1,2040.46
4810,2023-02-16,MOBA Setup,Desktop,1,5695.58
3655,2023-02-16,MOBA Setup,Desktop,1,2041.24
290,2023-02-16,Joystick,Periféricos,1,148.52
444,2023-02-16,GAMER Setup,Desktop,1,9760.29
1170,2023-02-16,Teclado,Periféricos,1,648.36
1174,2023-02-16,MOBA Setup,Desktop,2,4951.35
1245,2023-02-16,HOME OFFICE Setup,Desktop,1,2902.81
3150,2023-02-16,HOME OFFICE Setup,Desktop,1,1870.73
2195,2023-02-16,Mouse,Periféricos,1,69.09
2903,2023-02-17,GAMER Notebook,Laptop,1,7159.98
824,2023-02-17,GAMER Setup,Desktop,1,4566.03
1793,2023-02-17,GAMER Notebook,Laptop,3,7941.32
3320,2023-02-17,MOBA Setup,Desktop,1,7672.8
1045,2023-02-17,GAMER Notebook,Laptop,1,7959.76
3065,2023-02-17,HOME OFFICE Setup,Desktop,1,1885.77
4864,2023-02-17,GAMER Notebook,Laptop,1,11913.67
2868,2023-02-17,GAMER Setup,Desktop,1,9196.65
1443,2023-02-17,GAMER Notebook,Laptop,1,4388.7
2057,2023-02-17,GAMER Setup,Desktop,1,12561.4
1880,2023-02-17,GAMER Setup,Desktop,1,23316.1
2622,2023-02-17,BASIC Notebook,Laptop,1,2153.44
2960,2023-02-18,PRO Notebook,Laptop,1,3642.95
1895,2023-02-18,MOBA Setup,Desktop,1,6345.54
1334,2023-02-18,Adaptador Wi-Fi,Periféricos,1,92.46
65,2023-02-18,GAMER Notebook,Laptop,1,6987.36
2549,2023-02-18,HOME OFFICE Setup,Desktop,1,2079.17
713,2023-02-18,GAMER Notebook,Laptop,1,9380.16
2742,2023-02-18,BASIC Notebook,Laptop,1,2165.37
2981,2023-02-18,GAMER Notebook,Laptop,1,11781.29
4752,2023-02-18,Joystick,Periféricos,1,312.65
2935,2023-02-18,HOME OFFICE Setup,Desktop,1,2749.62
262,2023-02-18,MOBA Setup,Desktop,1,2965.25
1209,2023-02-19,Mouse,Periféricos,1,190.9
3151,2023-02-19,MOBA Setup,Desktop,1,9670.42
726,2023-02-19,GAMER Setup,Desktop,1,5046.63
2818,2023-02-19,GAMER Setup,Desktop,1,13643.43
576,2023-02-19,HOME OFFICE Setup,Desktop,1,2254.36
2435,2023-02-19,Adaptador Wi-Fi,Periféricos,4,93.54
4665,2023-02-19,GAMER Setup,Desktop,1,9165.77
998,2023-02-19,GAMER Notebook,Laptop,1,9173.95
3660,2023-02-19,MOBA Setup,Desktop,1,3245.04
1202,2023-02-19,Webcam,Periféricos,1,120.91
1940,2023-02-19,Mouse,Periféricos,1,168.69
263,2023-02-19,Headset,Periféricos,1,103.8
942,2023-02-19,GAMER Setup,Desktop,1,23994.15
2944,2023-02-19,HOME OFFICE Setup,Desktop,1,2035.57
1551,2023-02-19,GAMER Notebook,Laptop,1,9680.99
1987,2023-02-19,Webcam,Periféricos,3,239.91
2424,2023-02-20,Teclado,Periféricos,1,112.33
2201,2023-02-20,Headset,Periféricos,1,140.25
4735,2023-02-20,Headset,Periféricos,4,269.74
1436,2023-02-20,HOME OFFICE Setup,Desktop,1,2625.17
1919,2023-02-20,GAMER Setup,Desktop,1,24502.61
2953,2023-02-20,Adaptador Wi-Fi,Periféricos,1,81.01
2918,2023-02-20,HOME OFFICE Setup,Desktop,1,2772.92
2479,2023-02-20,Adaptador Wi-Fi,Periféricos,1,81.62
3056,2023-02-20,GAMER Setup,Desktop,1,27318.47
468,2023-02-20,GAMER Notebook,Laptop,1,6637.17
551,2023-02-20,MOBA Setup,Desktop,1,6661.92
2049,2023-02-20,PRO Notebook,Laptop,1,3818.02
826,2023-02-21,BASIC Notebook,Laptop,1,1831.7
2690,2023-02-21,BASIC Notebook,Laptop,1,2408.26
4920,2023-02-21,GAMER Notebook,Laptop,1,7818.26
4814,2023-02-21,BASIC Notebook,Laptop,1,2241.97
1928,2023-02-21,GAMER Notebook,Laptop,1,5282.75
4763,2023-02-21,GAMER Notebook,Laptop,1,6062.69
488,2023-02-21,GAMER Setup,Desktop,1,12433.96
4160,2023-02-21,HOME OFFICE Setup,Desktop,1,1809.46
3593,2023-02-21,GAMER Notebook,Laptop,1,9164.57
320,2023-02-21,Adaptador Wi-Fi,Periféricos,1,97.39
4668,2023-02-21,PRO Notebook,Laptop,1,2676.57
3651,2023-02-21,GAMER Notebook,Laptop,1,10605.82
1742,2023-02-21,BASIC Notebook,Laptop,1,2323.47
4799,2023-02-21,Webcam,Periféricos,1,97.64
3531,2023-02-21,GAMER Setup,Desktop,1,26512.24
4834,2023-02-21,HOME OFFICE Setup,Desktop,1,1929.43
1751,2023-02-21,BASIC Notebook,Laptop,1,2307.15
3792,2023-02-22,BASIC Notebook,Laptop,1,2144.27
4224,2023-02-22,Joystick,Periféricos,1,454.36
2869,2023-02-22,HOME OFFICE Setup,Desktop,1,2214.66
4243,2023-02-22,Joystick,Periféricos,1,235.05
1838,2023-02-22,GAMER Notebook,Laptop,1,7238.18
3631,2023-02-22,GAMER Setup,Desktop,1,17225.74
955,2023-02-22,Webcam,Periféricos,1,153.23
3122,2023-02-22,Mouse,Periféricos,5,47.26
4497,2023-02-22,BASIC Notebook,Laptop,1,1802.24
3444,2023-02-22,GAMER Setup,Desktop,1,25173.63
516,2023-02-22,GAMER Setup,Desktop,1,12827.35
2707,2023-02-22,GAMER Notebook,Laptop,1,4757.87
4656,2023-02-22,Adaptador Wi-Fi,Periféricos,4,92.28
2590,2023-02-23,GAMER Setup,Desktop,1,22147.16
3268,2023-02-23,HOME OFFICE Setup,Desktop,1,1838.24
167,2023-02-23,GAMER Notebook,Laptop,1,6577.99
3942,2023-02-23,BASIC Notebook,Laptop,1,2491.77
2534,2023-02-23,GAMER Setup,Desktop,1,21339.08
3353,2023-02-23,GAMER Notebook,Laptop,1,6951.84
877,2023-02-23,BASIC Notebook,Laptop,1,2322.82
2838,2023-02-23,MOBA Setup,Desktop,1,8766.71
1728,2023-02-23,Adaptador Wi-Fi,Periféricos,2,94.87
2190,2023-02-23,PRO Notebook,Laptop,1,3663.3
3169,2023-02-23,GAMER Setup,Desktop,1,12533.04
1488,2023-02-23,Adaptador Wi-Fi,Periféricos,4,97.37
4539,2023-02-23,MOBA Setup,Desktop,1,3840.04
4511,2023-02-23,GAMER Setup,Desktop,1,6951.94
3376,2023-02-23,GAMER Setup,Desktop,1,25130.47
2906,2023-02-23,Adaptador Wi-Fi,Periféricos,1,99.41
2598,2023-02-23,GAMER Notebook,Laptop,1,9700.38
4198,2023-02-23,PRO Notebook,Laptop,1,3541.2
2459,2023-02-23,BASIC Notebook,Laptop,2,2092.44
4828,2023-02-23,MOBA Setup,Desktop,1,5345.44
3484,2023-02-24,Webcam,Periféricos,1,202.41
4506,2023-02-24,GAMER Setup,Desktop,1,16504.94
3180,2023-02-24,GAMER Setup,Desktop,1,12915.41
1775,2023-02-24,Headset,Periféricos,1,482.56
4872,2023-02-24,Adaptador Wi-Fi,Periféricos,1,83.38
3721,2023-02-24,GAMER Notebook,Laptop,1,6020.2
153,2023-02-24,PRO Notebook,Laptop,1,2502.54
4093,2023-02-24,GAMER Setup,Desktop,1,25724.09
4630,2023-02-24,GAMER Setup,Desktop,1,15482.82
1828,2023-02-24,PRO Notebook,Laptop,1,3016.21
4528,2023-02-24,Adaptador Wi-Fi,Periféricos,3,86.67
3069,2023-02-24,GAMER Setup,Desktop,1,8398.97
4862,2023-02-24,Webcam,Periféricos,1,270.24
4297,2023-02-24,BASIC Notebook,Laptop,1,2397.24
3921,2023-02-24,Adaptador Wi-Fi,Periféricos,1,88.46
2416,2023-02-24,Joystick,Periféricos,1,382.84
360,2023-02-24,HOME OFFICE Setup,Desktop,1,2440.2
8,2023-02-24,GAMER Notebook,Laptop,1,7356.16
3739,2023-02-25,GAMER Setup,Desktop,1,7096.69
1321,2023-02-25,HOME OFFICE Setup,Desktop,1,1618.43
1648,2023-02-25,GAMER Notebook,Laptop,1,6915.95
2643,2023-02-25,Adaptador Wi-Fi,Periféricos,5,89.83
4386,2023-02-25,Mouse,Periféricos,2,134.37
1566,2023-02-25,Webcam,Periféricos,1,139.14
2811,2023-02-25,GAMER Notebook,Laptop,1,6049.8
2121,2023-02-25,MOBA Setup,Desktop,1,5669.14
2126,2023-02-25,BASIC Notebook,Laptop,1,1971.3
4837,2023-02-25,PRO Notebook,Laptop,1,3644.4
4680,2023-02-25,PRO Notebook,Laptop,1,2767.01
151,2023-02-25,BASIC Notebook,Laptop,1,2069.64
3047,2023-02-25,MOBA Setup,Desktop,1,9201.96
4070,2023-02-25,PRO Notebook,Laptop,1,3240.73
1628,2023-02-26,GAMER Notebook,Laptop,1,6985.04
4670,2023-02-26,Joystick,Periféricos,1,473.5
3160,2023-02-26,GAMER Notebook,Laptop,1,7454.71
4203,2023-02-26,MOBA Setup,Desktop,1,8046.85
1918,2023-02-26,Teclado,Periféricos,5,403.08
3884,2023-02-26,GAMER Notebook,Laptop,1,4599.99
3782,2023-02-26,MOBA Setup,Desktop,1,3950.47
2281,2023-02-26,PRO Notebook,Laptop,1,3116.26
2589,2023-02-26,GAMER Setup,Desktop,1,24796.81
3331,2023-02-26,BASIC Notebook,Laptop,1,2424.88
1480,2023-02-26,Mouse,Periféricos,2,89.05
1911,2023-02-27,Mouse,Periféricos,4,194.08
3989,2023-02-27,GAMER Setup,Desktop,1,27833.3
780,2023-02-27,Joystick,Periféricos,1,400.7
1239,2023-02-27,GAMER Setup,Desktop,1,13293.26
1512,2023-02-27,Teclado,Periféricos,1,679.35
801,2023-02-27,BASIC Notebook,Laptop,1,1983.09
3239,2023-02-27,HOME OFFICE Setup,Desktop,1,2176.73
1985,2023-02-27,BASIC Notebook,Laptop,1,2313.99
567,2023-02-27,MOBA Setup,Desktop,1,3297.98
2558,2023-02-27,HOME OFFICE Setup,Desktop,1,2982.57
3769,2023-02-27,MOBA Setup,Desktop,1,5640.19
1317,2023-02-27,GAMER Setup,Desktop,1,9915.33
2278,2023-02-27,HOME OFFICE Setup,Desktop,1,1838.61
3176,2023-02-27,Mouse,Periféricos,5,34.26
574,2023-02-27,MOBA Setup,Desktop,1,4942.73
878,2023-02-28,MOBA Setup,Desktop,1,7565.01
4374,2023-02-28,GAMER Notebook,Laptop,1,4098.71
1238,2023-02-28,MOBA Setup,Desktop,1,8469.23
3574,2023-02-28,BASIC Notebook,Laptop,1,2096.14
2312,2023-02-28,Teclado,Periféricos,1,486.55
2360,2023-02-28,PRO Notebook,Laptop,1,3665.86
2611,2023-02-28,HOME OFFICE Setup,Desktop,1,1563.78
4851,2023-02-28,BASIC Notebook,Laptop,1,2025.91
2411,2023-02-28,Adaptador Wi-Fi,Periféricos,2,93.04
3252,2023-02-28,GAMER Notebook,Laptop,1,8345.01
3948,2023-02-28,Adaptador Wi-Fi,Periféricos,1,91.54
4303,2023-03-01,MOBA Setup,Desktop,1,3114.31
1548,2023-03-01,Joystick,Periféricos,4,326.15
3894,2023-03-01,GAMER Setup,Desktop,1,28028.18
2992,2023-03-01,PRO Notebook,Laptop,1,3084.99
2482,2023-03-01,Mouse,Periféricos,1,82.76
2962,2023-03-01,Adaptador Wi-Fi,Periféricos,1,87.27
1465,2023-03-01,GAMER Setup,Desktop,1,10010.17
227,2023-03-01,Headset,Periféricos,1,98.64
996,2023-03-01,GAMER Notebook,Laptop,1,6840.07
2286,2023-03-01,GAMER Notebook,Laptop,1,11868.63
175,2023-03-01,Webcam,Periféricos,2,190.59
4960,2023-03-01,MOBA Setup,Desktop,1,8097.78
1570,2023-03-01,MOBA Setup,Desktop,1,9291.89
3533,2023-03-01,BASIC Notebook,Laptop,1,2204.01
4141,2023-03-01,MOBA Setup,Desktop,1,3365.8
882,2023-03-01,PRO Notebook,Laptop,1,2962.63
4146,2023-03-01,MOBA Setup,Desktop,1,6202.15
1072,2023-03-01,Teclado,Periféricos,1,138.34
2034,2023-03-01,GAMER Setup,Desktop,1,28574.59
2829,2023-03-01,Headset,Periféricos,1,381.59
412,2023-03-02,GAMER Setup,Desktop,1,11856.94
2460,2023-03-02,Mouse,Periféricos,1,198.34
4969,2023-03-02,GAMER Notebook,Laptop,1,7520.83
2076,2023-03-02,PRO Notebook,Laptop,1,3568.03
47,2023-03-02,HOME OFFICE Setup,Desktop,1,1737.24
2149,2023-03-02,PRO Notebook,Laptop,1,2889.49
3680,2023-03-02,BASIC Notebook,Laptop,1,2104.03
1278,2023-03-02,Adaptador Wi-Fi,Periféricos,1,93.4
600,2023-03-02,Webcam,Periféricos,1,187.25
523,2023-03-02,BASIC Notebook,Laptop,1,1924.0
1850,2023-03-02,GAMER Setup,Desktop,1,5399.46
1283,2023-03-02,HOME OFFICE Setup,Desktop,1,2598.88
1664,2023-03-03,PRO Notebook,Laptop,1,3480.86
848,2023-03-03,HOME OFFICE Setup,Desktop,1,1851.51
4767,2023-03-03,HOME OFFICE Setup,Desktop,1,2050.66
2892,2023-03-03,PRO Notebook,Laptop,1,3435.72
626,2023-03-03,GAMER Setup,Desktop,1,15433.15
3089,2023-03-03,PRO Notebook,Laptop,1,3479.59
497,2023-03-03,GAMER Setup,Desktop,1,21345.45
3380,2023-03-03,BASIC Notebook,Laptop,1,2361.02
2150,2023-03-03,GAMER Notebook,Laptop,1,6830.83
4755,2023-03-03,Headset,Periféricos,2,241.24
2381,2023-03-03,GAMER Notebook,Laptop,1,5907.88
2138,2023-03-03,MOBA Setup,Desktop,1,2745.01
206,2023-03-03,MOBA Setup,Desktop,1,4183.48
1450,2023-03-03,BASIC Notebook,Laptop,1,2263.74
3039,2023-03-03,Webcam,Periféricos,5,160.67
431,2023-03-03,Teclado,Periféricos,2,634.91
2809,2023-03-04,PRO Notebook,Laptop,1,3530.28
2553,2023-03-04,GAMER Setup,Desktop,1,29807.53
4423,2023-03-04,GAMER Notebook,Laptop,1,4611.55
2529,2023-03-04,Webcam,Periféricos,1,264.15
42,2023-03-04,Webcam,Periféricos,5,137.77
2965,2023-03-04,Teclado,Periféricos,1,671.98
177,2023-03-04,GAMER Notebook,Laptop,1,5555.48
3080,2023-03-04,Mouse,Periféricos,1,61.14
3512,2023-03-04,MOBA Setup,Desktop,1,6811.72
1393,2023-03-04,PRO Notebook,Laptop,1,3996.2
230,2023-03-04,Mouse,Periféricos,1,122.5
554,2023-03-04,Joystick,Periféricos,1,389.36
4844,2023-03-05,MOBA Setup,Desktop,1,4600.16
1761,2023-03-05,Headset,Periféricos,4,400.85
394,2023-03-05,BASIC Notebook,Laptop,1,1863.09
114,2023-03-05,GAMER Notebook,Laptop,1,4062.58
4079,2023-03-05,BASIC Notebook,Laptop,1,2453.88
605,2023-03-05,GAMER Notebook,Laptop,1,4684.91
97,2023-03-05,GAMER Notebook,Laptop,3,5259.46
1017,2023-03-05,PRO Notebook,Laptop,1,3937.69
2483,2023-03-05,GAMER Setup,Desktop,1,5062.73
2964,2023-03-05,HOME OFFICE Setup,Desktop,1,2653.83
3185,2023-03-05,Teclado,Periféricos,1,521.43
3453,2023-03-05,Mouse,Periféricos,1,21.6
4416,2023-03-05,HOME OFFICE Setup,Desktop,1,1792.54
3575,2023-03-05,BASIC Notebook,Laptop,1,1973.84
385,2023-03-06,GAMER Notebook,Laptop,1,10226.49
4628,2023-03-06,BASIC Notebook,Laptop,1,2468.75
4555,2023-03-06,GAMER Setup,Desktop,1,11242.51
1615,2023-03-06,GAMER Setup,Desktop,1,14515.65
4205,2023-03-06,GAMER Notebook,Laptop,1,6984.89
4339,2023-03-06,BASIC Notebook,Laptop,1,1837.8
938,2023-03-06,BASIC Notebook,Laptop,1,2353.35
2491,2023-03-06,GAMER Setup,Desktop,1,21685.9
267,2023-03-06,GAMER Notebook,Laptop,3,6263.99
2784,2023-03-06,BASIC Notebook,Laptop,1,1982.48
1324,2023-03-06,BASIC Notebook,Laptop,1,1884.2
4781,2023-03-06,Mouse,Periféricos,1,72.05
4525,2023-03-06,Joystick,Periféricos,1,352.09
4643,2023-03-07,MOBA Setup,Desktop,1,9965.9
3916,2023-03-07,MOBA Setup,Desktop,1,7121.73
4194,2023-03-07,BASIC Notebook,Laptop,1,2010.74
2989,2023-03-07,GAMER Notebook,Laptop,1,7537.15
4197,2023-03-07,HOME OFFICE Setup,Desktop,1,1644.06
762,2023-03-07,GAMER Notebook,Laptop,1,8345.53
2262,2023-03-07,PRO Notebook,Laptop,1,2664.55
3920,2023-03-07,Mouse,Periféricos,1,50.18
4568,2023-03-07,GAMER Setup,Desktop,1,22798.84
1009,2023-03-07,HOME OFFICE Setup,Desktop,1,2676.4
2993,2023-03-08,GAMER Notebook,Laptop,1,11039.0
110,2023-03-08,Joystick,Periféricos,1,220.78
2236,2023-03-08,BASIC Notebook,Laptop,1,2481.72
4028,2023-03-08,HOME OFFICE Setup,Desktop,1,2268.98
3231,2023-03-08,Teclado,Periféricos,1,718.54
1636,2023-03-08,Teclado,Periféricos,5,503.09
734,2023-03-09,PRO Notebook,Laptop,1,3212.34
3278,2023-03-09,PRO Notebook,Laptop,1,3458.5
1923,2023-03-09,Webcam,Periféricos,1,212.52
2873,2023-03-09,Joystick,Periféricos,1,249.86
2284,2023-03-09,MOBA Setup,Desktop,1,6642.15
4486,2023-03-09,Webcam,Periféricos,5,73.1
2372,2023-03-09,BASIC Notebook,Laptop,1,2055.75
4929,2023-03-09,BASIC Notebook,Laptop,1,2212.26
1280,2023-03-09,MOBA Setup,Desktop,1,3996.33
3410,2023-03-09,HOME OFFICE Setup,Desktop,1,2461.57
2898,2023-03-09,Teclado,Periféricos,1,533.25
4523,2023-03-09,Joystick,Periféricos,3,452.74
1937,2023-03-09,BASIC Notebook,Laptop,1,2229.13
4421,2023-03-09,GAMER Setup,Desktop,1,28897.82
1637,2023-03-09,MOBA Setup,Desktop,1,2916.98
2697,2023-03-09,GAMER Setup,Desktop,1,6540.87
2200,2023-03-10,PRO Notebook,Laptop,1,3458.28
814,2023-03-10,PRO Notebook,Laptop,1,2617.15
1371,2023-03-10,Teclado,Periféricos,1,686.71
4251,2023-03-10,Teclado,Periféricos,1,533.34
3414,2023-03-10,HOME OFFICE Setup,Desktop,1,2656.91
3752,2023-03-10,Headset,Periféricos,2,487.22
3469,2023-03-10,PRO Notebook,Laptop,1,3490.34
1749,2023-03-10,PRO Notebook,Laptop,1,2632.21
1074,2023-03-10,PRO Notebook,Laptop,1,3234.19
2291,2023-03-10,GAMER Notebook,Laptop,1,6500.0
608,2023-03-10,GAMER Notebook,Laptop,1,4162.67
669,2023-03-11,Mouse,Periféricos,1,68.77
4063,2023-03-11,BASIC Notebook,Laptop,1,2438.15
3629,2023-03-11,Adaptador Wi-Fi,Periféricos,1,85.72
1635,2023-03-11,GAMER Notebook,Laptop,1,5139.64
215,2023-03-11,HOME OFFICE Setup,Desktop,1,2006.25
3984,2023-03-11,PRO Notebook,Laptop,1,3966.03
